residue_type,stereo_abs,stereo_rel,sample name,canonical smiles,InChI,type,doi,url,r doi,r url
,,,,ClCCl,YMWUJEATGCHHMB-UHFFFAOYSA-N,3 solvent,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-ARNRBIXDBK-UHFFFADPSC-NUHFF-LUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-ARNRBIXDBK-UHFFFADPSC-NUHFF-LUHFF-NUHFF-ZZZ
,,,JMB-B279-A,C1CCC(C1)Cc1ccnc(c1)P(c1ccccc1)c1ccccc1.Fc1ccc(cc1)P(c1ccc(cc1)F)c1ccc(cc1)F.Fc1ccc(cc1)P(c1ccc(cc1)F)c1ccc(cc1)F.[Cu]I.[Cu]I,ARNRBIXDBKLRJX-UHFFFAOYSA-L,4 product,10.14272/ARNRBIXDBKLRJX-UHFFFAOYSA-L.1,https://dx.doi.org/10.14272/ARNRBIXDBKLRJX-UHFFFAOYSA-L.1,10.14272/reaction/SA-FUHFF-UHFFFADPSC-ARNRBIXDBK-UHFFFADPSC-NUHFF-LUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-ARNRBIXDBK-UHFFFADPSC-NUHFF-LUHFF-NUHFF-ZZZ
,,,,COC(c1nc2ccccc2nc1c1ccccc1)OC,NKVQNROMANDENA-UHFFFAOYSA-N,1 starting mat,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-OHHQMUAHXR-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-OHHQMUAHXR-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,HCL 1M,Cl,VEXZGXHMUGYJMC-UHFFFAOYSA-N,2 reactant,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-OHHQMUAHXR-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-OHHQMUAHXR-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,,O1CCOCC1,RYHBNJHYFVUHQT-UHFFFAOYSA-N,3 solvent,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-OHHQMUAHXR-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-OHHQMUAHXR-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,JPK-R54-A,O=Cc1nc2ccccc2nc1c1ccccc1,OHHQMUAHXRNAFQ-UHFFFAOYSA-N,4 product,10.14272/OHHQMUAHXRNAFQ-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/OHHQMUAHXRNAFQ-UHFFFAOYSA-N.1,10.14272/reaction/SA-FUHFF-UHFFFADPSC-OHHQMUAHXR-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-OHHQMUAHXR-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,,c1ccc(cc1)c1cnc2c(n1)cccc2,QWNCDHYYJATYOG-UHFFFAOYSA-N,1 starting mat,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-NKVQNROMAN-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-NKVQNROMAN-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,Potassium persulfate,[K]OS(=O)(=O)OOS(=O)(=O)O[K],USHAGKDGDHPEEY-UHFFFAOYSA-L,2 reactant,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-NKVQNROMAN-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-NKVQNROMAN-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,,CO,OKKJLVBELUTLKV-UHFFFAOYSA-N,3 solvent,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-NKVQNROMAN-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-NKVQNROMAN-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,JPK-R53-A,COC(c1nc2ccccc2nc1c1ccccc1)OC,NKVQNROMANDENA-UHFFFAOYSA-N,4 product,10.14272/NKVQNROMANDENA-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/NKVQNROMANDENA-UHFFFAOYSA-N.1,10.14272/reaction/SA-FUHFF-UHFFFADPSC-NKVQNROMAN-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-NKVQNROMAN-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,,Cc1cccc(n1)P(c1ccccc1)c1ccccc1,XEXYRTTUCDBSPJ-UHFFFAOYSA-N,1 starting mat,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-SKIUZGNAMQ-UHFFFADPSC-NUHFF-LUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-SKIUZGNAMQ-UHFFFADPSC-NUHFF-LUHFF-NUHFF-ZZZ
,,,,[Cu]I,LSXDOTMGLUJQCM-UHFFFAOYSA-M,2 reactant,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-SKIUZGNAMQ-UHFFFADPSC-NUHFF-LUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-SKIUZGNAMQ-UHFFFADPSC-NUHFF-LUHFF-NUHFF-ZZZ
,,,,Cc1cccc(n1)P(c1ccccc1)c1ccccc1,XEXYRTTUCDBSPJ-UHFFFAOYSA-N,2 reactant,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-SKIUZGNAMQ-UHFFFADPSC-NUHFF-LUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-SKIUZGNAMQ-UHFFFADPSC-NUHFF-LUHFF-NUHFF-ZZZ
,,,,ClCCl,YMWUJEATGCHHMB-UHFFFAOYSA-N,3 solvent,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-SKIUZGNAMQ-UHFFFADPSC-NUHFF-LUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-SKIUZGNAMQ-UHFFFADPSC-NUHFF-LUHFF-NUHFF-ZZZ
,,,JMB-B402-A,Cc1cccc(n1)P(c1ccccc1)c1ccccc1.Cc1cccc(n1)P(c1ccccc1)c1ccccc1.[Cu]I.[Cu]I.[Cu]I.[Cu]I,ZFLBCZPKAOUAJE-UHFFFAOYSA-J,4 product,10.14272/SKIUZGNAMQXSEZ-UHFFFAOYSA-L.1,https://dx.doi.org/10.14272/SKIUZGNAMQXSEZ-UHFFFAOYSA-L.1,10.14272/reaction/SA-FUHFF-UHFFFADPSC-SKIUZGNAMQ-UHFFFADPSC-NUHFF-LUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-SKIUZGNAMQ-UHFFFADPSC-NUHFF-LUHFF-NUHFF-ZZZ
,,,,Cc1ccnc(c1)P(c1ccccc1)c1ccccc1,PKLZMHUUPARTDZ-UHFFFAOYSA-N,1 starting mat,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-FFFNFYFJWB-UHFFFADPSC-NUHFF-JUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-FFFNFYFJWB-UHFFFADPSC-NUHFF-JUHFF-NUHFF-ZZZ
,,,,Cc1ccnc(c1)P(c1ccccc1)c1ccccc1,PKLZMHUUPARTDZ-UHFFFAOYSA-N,2 reactant,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-FFFNFYFJWB-UHFFFADPSC-NUHFF-JUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-FFFNFYFJWB-UHFFFADPSC-NUHFF-JUHFF-NUHFF-ZZZ
,,,,[Cu]I,LSXDOTMGLUJQCM-UHFFFAOYSA-M,2 reactant,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-FFFNFYFJWB-UHFFFADPSC-NUHFF-JUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-FFFNFYFJWB-UHFFFADPSC-NUHFF-JUHFF-NUHFF-ZZZ
,,,,ClCCl,YMWUJEATGCHHMB-UHFFFAOYSA-N,3 solvent,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-FFFNFYFJWB-UHFFFADPSC-NUHFF-JUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-FFFNFYFJWB-UHFFFADPSC-NUHFF-JUHFF-NUHFF-ZZZ
,,,JMB-B403-A,I[Cu]1[Cu](I)[Cu]([Cu]1I)I.Cc1ccnc(c1)P(c1ccccc1)c1ccccc1.Cc1ccnc(c1)P(c1ccccc1)c1ccccc1,FFFNFYFJWBCRPA-UHFFFAOYSA-J,4 product,10.14272/FFFNFYFJWBCRPA-UHFFFAOYSA-J.1,https://dx.doi.org/10.14272/FFFNFYFJWBCRPA-UHFFFAOYSA-J.1,10.14272/reaction/SA-FUHFF-UHFFFADPSC-FFFNFYFJWB-UHFFFADPSC-NUHFF-JUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-FFFNFYFJWB-UHFFFADPSC-NUHFF-JUHFF-NUHFF-ZZZ
,,,"1,2-Phenyldiamine",Nc1ccccc1N,GEYOCULIXLDCMW-UHFFFAOYSA-N,1 starting mat,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-ABJFBJGGLJ-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ.1,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-ABJFBJGGLJ-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ.1
,,,,OC(=O)C(=O)O.O.O,GEVPUGOOGXGPIO-UHFFFAOYSA-N,1 starting mat,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-ABJFBJGGLJ-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ.1,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-ABJFBJGGLJ-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ.1
,,,,Cl,VEXZGXHMUGYJMC-UHFFFAOYSA-N,2 reactant,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-ABJFBJGGLJ-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ.1,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-ABJFBJGGLJ-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ.1
,,,JPK-R130-A,O=c1[nH]c2ccccc2[nH]c1=O,ABJFBJGGLJVMAQ-UHFFFAOYSA-N,4 product,10.14272/ABJFBJGGLJVMAQ-UHFFFAOYSA-N.2,https://dx.doi.org/10.14272/ABJFBJGGLJVMAQ-UHFFFAOYSA-N.2,10.14272/reaction/SA-FUHFF-UHFFFADPSC-ABJFBJGGLJ-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ.1,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-ABJFBJGGLJ-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ.1
,,,,O=c1[nH]c2ccccc2[nH]c1=O,ABJFBJGGLJVMAQ-UHFFFAOYSA-N,1 starting mat,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-SPSSDDOTEZ-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ.2,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-SPSSDDOTEZ-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ.2
,,,POCl3,ClP(=O)(Cl)Cl,XHXFXVLFKHQFAL-UHFFFAOYSA-N,2 reactant,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-SPSSDDOTEZ-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ.2,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-SPSSDDOTEZ-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ.2
,,,,O=CN(C)C,ZMXDDKWLCZADIW-UHFFFAOYSA-N,3 solvent,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-SPSSDDOTEZ-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ.2,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-SPSSDDOTEZ-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ.2
,,,JPK-R133-A,Clc1nc2ccccc2nc1Cl,SPSSDDOTEZKOOV-UHFFFAOYSA-N,4 product,10.14272/SPSSDDOTEZKOOV-UHFFFAOYSA-N.3,https://dx.doi.org/10.14272/SPSSDDOTEZKOOV-UHFFFAOYSA-N.3,10.14272/reaction/SA-FUHFF-UHFFFADPSC-SPSSDDOTEZ-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ.2,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-SPSSDDOTEZ-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ.2
,,,,Clc1nc2ccccc2nc1c1ccccc1,KPGPIQKEKAEAHM-UHFFFAOYSA-N,1 starting mat,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-VSSFGRBIDN-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-VSSFGRBIDN-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,,C[Si](Br)(C)C,IYYIVELXUANFED-UHFFFAOYSA-N,2 reactant,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-VSSFGRBIDN-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-VSSFGRBIDN-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,,CCC#N,FVSKHRXBFJPNKK-UHFFFAOYSA-N,3 solvent,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-VSSFGRBIDN-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-VSSFGRBIDN-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,JPK-R44-A,Brc1nc2ccccc2nc1c1ccccc1,VSSFGRBIDNAUHK-UHFFFAOYSA-N,4 product,10.14272/VSSFGRBIDNAUHK-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/VSSFGRBIDNAUHK-UHFFFAOYSA-N.1,10.14272/reaction/SA-FUHFF-UHFFFADPSC-VSSFGRBIDN-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-VSSFGRBIDN-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,,Clc1nc2ccccc2nc1Cl,SPSSDDOTEZKOOV-UHFFFAOYSA-N,1 starting mat,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-NOFJFBHOKP-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-NOFJFBHOKP-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,,[OH-].[NH4+],VHUUQVKOLVNVRT-UHFFFAOYSA-N,2 reactant,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-NOFJFBHOKP-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-NOFJFBHOKP-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,,O=C1CCCN1,HNJBEVLQSNELDL-UHFFFAOYSA-N,3 solvent,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-NOFJFBHOKP-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-NOFJFBHOKP-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,JPK-R187-A,Nc1nc2ccccc2nc1Cl,NOFJFBHOKPHILH-UHFFFAOYSA-N,4 product,10.14272/NOFJFBHOKPHILH-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/NOFJFBHOKPHILH-UHFFFAOYSA-N.1,10.14272/reaction/SA-FUHFF-UHFFFADPSC-NOFJFBHOKP-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-NOFJFBHOKP-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,,Clc1nc2ccccc2nc1Cl,SPSSDDOTEZKOOV-UHFFFAOYSA-N,1 starting mat,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-AUGGIWVOYF-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-AUGGIWVOYF-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,,[OH-].[NH4+],VHUUQVKOLVNVRT-UHFFFAOYSA-N,2 reactant,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-AUGGIWVOYF-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-AUGGIWVOYF-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,,O=CN(C)C,ZMXDDKWLCZADIW-UHFFFAOYSA-N,3 solvent,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-AUGGIWVOYF-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-AUGGIWVOYF-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,JPK-R184-C,CN(c1nc2ccccc2nc1N)C,AUGGIWVOYFJQAX-UHFFFAOYSA-N,4 product,10.14272/AUGGIWVOYFJQAX-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/AUGGIWVOYFJQAX-UHFFFAOYSA-N.1,10.14272/reaction/SA-FUHFF-UHFFFADPSC-AUGGIWVOYF-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-AUGGIWVOYF-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,,Cc1cc(C)cc(c1)P(c1cc(C)cc(c1)C)c1nccc(c1)C,GONVTYJWMLUOPY-UHFFFAOYSA-N,1 starting mat,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-ABFCOFNZMM-UHFFFADPSC-NUHFF-LUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-ABFCOFNZMM-UHFFFADPSC-NUHFF-LUHFF-NUHFF-ZZZ
,,,,c1ccc(cc1)P(c1ccccc1)c1ccccc1,RIOQSEWOXXDEQQ-UHFFFAOYSA-N,2 reactant,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-ABFCOFNZMM-UHFFFADPSC-NUHFF-LUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-ABFCOFNZMM-UHFFFADPSC-NUHFF-LUHFF-NUHFF-ZZZ
,,,,[Cu]I,LSXDOTMGLUJQCM-UHFFFAOYSA-M,2 reactant,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-ABFCOFNZMM-UHFFFADPSC-NUHFF-LUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-ABFCOFNZMM-UHFFFADPSC-NUHFF-LUHFF-NUHFF-ZZZ
,,,,ClCCl,YMWUJEATGCHHMB-UHFFFAOYSA-N,3 solvent,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-ABFCOFNZMM-UHFFFADPSC-NUHFF-LUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-ABFCOFNZMM-UHFFFADPSC-NUHFF-LUHFF-NUHFF-ZZZ
,,,JMB-B396-A,c1ccc(cc1)P(c1ccccc1)c1ccccc1.c1ccc(cc1)P(c1ccccc1)c1ccccc1.Cc1cc(C)cc(c1)P(c1cc(C)cc(c1)C)c1nccc(c1)C.[Cu]I.[Cu]I,ABFCOFNZMMJKMP-UHFFFAOYSA-L,4 product,10.14272/ABFCOFNZMMJKMP-UHFFFAOYSA-L.1,https://dx.doi.org/10.14272/ABFCOFNZMMJKMP-UHFFFAOYSA-L.1,10.14272/reaction/SA-FUHFF-UHFFFADPSC-ABFCOFNZMM-UHFFFADPSC-NUHFF-LUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-ABFCOFNZMM-UHFFFADPSC-NUHFF-LUHFF-NUHFF-ZZZ
,,,,c1ccc(nc1)P(c1ccco1)c1ccco1,IUQVCMYRJUOLIY-UHFFFAOYSA-N,1 starting mat,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-VIZKKYMOUG-UHFFFADPSC-NUHFF-LUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-VIZKKYMOUG-UHFFFADPSC-NUHFF-LUHFF-NUHFF-ZZZ
,,,,c1ccc(cc1)P(c1ccccc1)c1ccccc1,RIOQSEWOXXDEQQ-UHFFFAOYSA-N,2 reactant,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-VIZKKYMOUG-UHFFFADPSC-NUHFF-LUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-VIZKKYMOUG-UHFFFADPSC-NUHFF-LUHFF-NUHFF-ZZZ
,,,,[Cu]I,LSXDOTMGLUJQCM-UHFFFAOYSA-M,2 reactant,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-VIZKKYMOUG-UHFFFADPSC-NUHFF-LUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-VIZKKYMOUG-UHFFFADPSC-NUHFF-LUHFF-NUHFF-ZZZ
,,,,ClCCl,YMWUJEATGCHHMB-UHFFFAOYSA-N,3 solvent,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-VIZKKYMOUG-UHFFFADPSC-NUHFF-LUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-VIZKKYMOUG-UHFFFADPSC-NUHFF-LUHFF-NUHFF-ZZZ
,,,JMB-B397-A,c1ccc(nc1)P(c1ccco1)c1ccco1.c1ccc(cc1)P(c1ccccc1)c1ccccc1.c1ccc(cc1)P(c1ccccc1)c1ccccc1.[Cu]I.[Cu]I,VIZKKYMOUGQEKZ-UHFFFAOYSA-L,4 product,10.14272/VIZKKYMOUGQEKZ-UHFFFAOYSA-L.1,https://dx.doi.org/10.14272/VIZKKYMOUGQEKZ-UHFFFAOYSA-L.1,10.14272/reaction/SA-FUHFF-UHFFFADPSC-VIZKKYMOUG-UHFFFADPSC-NUHFF-LUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-VIZKKYMOUG-UHFFFADPSC-NUHFF-LUHFF-NUHFF-ZZZ
,,,,c1ccc(nc1)P(c1ccco1)c1ccco1,IUQVCMYRJUOLIY-UHFFFAOYSA-N,1 starting mat,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-HLZBTZRAPQ-UHFFFADPSC-NUHFF-LUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-HLZBTZRAPQ-UHFFFADPSC-NUHFF-LUHFF-NUHFF-ZZZ
,,,,Fc1ccc(cc1)P(c1ccc(cc1)F)c1ccc(cc1)F,GEPJPYNDFSOARB-UHFFFAOYSA-N,2 reactant,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-HLZBTZRAPQ-UHFFFADPSC-NUHFF-LUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-HLZBTZRAPQ-UHFFFADPSC-NUHFF-LUHFF-NUHFF-ZZZ
,,,,[Cu]I,LSXDOTMGLUJQCM-UHFFFAOYSA-M,2 reactant,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-HLZBTZRAPQ-UHFFFADPSC-NUHFF-LUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-HLZBTZRAPQ-UHFFFADPSC-NUHFF-LUHFF-NUHFF-ZZZ
,,,,ClCCl,YMWUJEATGCHHMB-UHFFFAOYSA-N,3 solvent,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-HLZBTZRAPQ-UHFFFADPSC-NUHFF-LUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-HLZBTZRAPQ-UHFFFADPSC-NUHFF-LUHFF-NUHFF-ZZZ
,,,JMB-B398-A,c1ccc(nc1)P(c1ccco1)c1ccco1.Fc1ccc(cc1)P(c1ccc(cc1)F)c1ccc(cc1)F.Fc1ccc(cc1)P(c1ccc(cc1)F)c1ccc(cc1)F.[Cu]I.[Cu]I,HLZBTZRAPQTZEL-UHFFFAOYSA-L,4 product,10.14272/HLZBTZRAPQTZEL-UHFFFAOYSA-L.1,https://dx.doi.org/10.14272/HLZBTZRAPQTZEL-UHFFFAOYSA-L.1,10.14272/reaction/SA-FUHFF-UHFFFADPSC-HLZBTZRAPQ-UHFFFADPSC-NUHFF-LUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-HLZBTZRAPQ-UHFFFADPSC-NUHFF-LUHFF-NUHFF-ZZZ
,,,,Cc1ccnc(c1)P(c1ccco1)c1ccco1,HNUXXJZIFVPFBP-UHFFFAOYSA-N,1 starting mat,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-BRKUHVSVFN-UHFFFADPSC-NUHFF-LUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-BRKUHVSVFN-UHFFFADPSC-NUHFF-LUHFF-NUHFF-ZZZ
,,,,c1ccc(cc1)P(c1ccccc1)c1ccccc1,RIOQSEWOXXDEQQ-UHFFFAOYSA-N,2 reactant,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-BRKUHVSVFN-UHFFFADPSC-NUHFF-LUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-BRKUHVSVFN-UHFFFADPSC-NUHFF-LUHFF-NUHFF-ZZZ
