residue_type,stereo_abs,stereo_rel,short label,canonical smiles,doi,url
,,,IP-171-1,O/N=C(\C(F)(F)F)/c1ccc(cc1)c1ccc(cc1)C#C,10.14272/BFJVHIAKXGWTJT-HKWRFOASSA-N,https://dx.doi.org/10.14272/BFJVHIAKXGWTJT-HKWRFOASSA-N
,,,IP-195-1,CCOC(=O)C(N=C(c1ccccc1)c1ccccc1)CC#C,10.14272/NRSOKXSYKBYBOO-UHFFFAOYSA-N,https://dx.doi.org/10.14272/NRSOKXSYKBYBOO-UHFFFAOYSA-N
,,,IP-197-1,NCCn1c(=O)c2cccc3c2c(c1=O)ccc3Br,10.14272/RXTDJXDISWDSGQ-UHFFFAOYSA-N,https://dx.doi.org/10.14272/RXTDJXDISWDSGQ-UHFFFAOYSA-N
,,,IP-199-1,OC(=O)CCP(c1ccccc1)c1ccccc1,10.14272/OTSIFUHGOBFOTH-UHFFFAOYSA-N,https://dx.doi.org/10.14272/OTSIFUHGOBFOTH-UHFFFAOYSA-N
,,,IP-201-1,Oc1ccc2c(c1)oc(=O)c(c2)N,10.14272/RQFHTIQNYJDJAH-UHFFFAOYSA-N,https://dx.doi.org/10.14272/RQFHTIQNYJDJAH-UHFFFAOYSA-N
,,,IP-49-1,O/N=C(\C(F)(F)F)/c1ccc(cc1)C#C[Si](C)(C)C,10.14272/VESRFTBLNOOWLQ-ATVHPVEESA-N,https://dx.doi.org/10.14272/VESRFTBLNOOWLQ-ATVHPVEESA-N
,,,IP-81-1,[N-]=[N+]=Nc1ccc2c3c1cccc3C(=O)OC2=O,10.14272/VXXDYRNSKMTVCE-UHFFFAOYSA-N,https://dx.doi.org/10.14272/VXXDYRNSKMTVCE-UHFFFAOYSA-N
,,,IP-85-1,CSc1ccc(cc1)CN=[N+]=[N-],10.14272/JMDDLYOZAPJBRC-UHFFFAOYSA-N,https://dx.doi.org/10.14272/JMDDLYOZAPJBRC-UHFFFAOYSA-N
,,,IP-9-1,[N-]=[N+]=NC1CCC2(C(=CCC3C2CCC2(C3CCC2C(/C=C(\C(C)C)/CC)C)C)C1)C,10.14272/SJYAMFYJLRATBC-SILNSSARSA-N,https://dx.doi.org/10.14272/SJYAMFYJLRATBC-SILNSSARSA-N
,,,IW-11,OC(=O)c1cc2c(cc1C(=O)O)c1cc(C(=O)O)c(cc1c1c2cc(C(=O)O)c(c1)C(=O)O)C(=O)O,10.14272/VXNBSNYXVNPLRD-UHFFFAOYSA-N,https://dx.doi.org/10.14272/VXNBSNYXVNPLRD-UHFFFAOYSA-N
,,,IW-13,BrCc1c(CBr)c(CBr)c(c(c1CBr)CBr)CBr,10.14272/XJOUCILNLRXRTF-UHFFFAOYSA-N,https://dx.doi.org/10.14272/XJOUCILNLRXRTF-UHFFFAOYSA-N
,,,IW-15,CCOC(=O)C1=C(Cc2c(C1)c1CC(=C(Cc1c1c2CC(=C(C1)C(=O)OCC)C(=O)OCC)C(=O)OCC)C(=O)OCC)C(=O)OCC,10.14272/AUFFAUKDAGFVAA-UHFFFAOYSA-N,https://dx.doi.org/10.14272/AUFFAUKDAGFVAA-UHFFFAOYSA-N
,,,IW-17,CCOC(=O)c1cc2c(cc1C(=O)OCC)c1cc(C(=O)OCC)c(cc1c1c2cc(C(=O)OCC)c(c1)C(=O)OCC)C(=O)OCC,10.14272/GYQQXPYOCWWILU-UHFFFAOYSA-N,https://dx.doi.org/10.14272/GYQQXPYOCWWILU-UHFFFAOYSA-N
,,,IW-19,BrC1C(=O)C(Br)C(NC1(C)C)(C)C,10.14272/SMSQRKIBWOTIMI-UHFFFAOYSA-N,https://dx.doi.org/10.14272/SMSQRKIBWOTIMI-UHFFFAOYSA-N
,,,JB-101,CC1=CC[C@]2([C@@H](C1)C(=O)c1c(C2=O)cccc1)C(=O)c1ccccc1I,10.14272/HTUXSVMUHUMUTO-HTAPYJJXSA-N.1,https://dx.doi.org/10.14272/HTUXSVMUHUMUTO-HTAPYJJXSA-N.1
,,,JB-102,Ic1ccccc1C(=O)C1=CC(=O)c2c(C1=O)cccc2,,
,,,JB-105,Brc1cc(O)c(cc1C(=O)C1=CC(=O)c2c(C1=O)cccc2)O,10.14272/BCJAVVNVCVMEAK-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/BCJAVVNVCVMEAK-UHFFFAOYSA-N.1
,,,JB-106,COc1cc(c(cc1OC)Br)C(=O)C1=CC(=O)c2c(C1=O)cccc2,,
,,,JB-109,CC1=CC[C@]2([C@@H](C1)C(=O)c1c(C2=O)cccc1)C(=O)c1ccccc1Br,10.14272/UWSTXCXPGIGFCC-HTAPYJJXSA-N.1,https://dx.doi.org/10.14272/UWSTXCXPGIGFCC-HTAPYJJXSA-N.1
,,,JB-110,Brc1ccccc1C(=O)C1=CC(=O)c2c(C1=O)cccc2,,
,,,JB-114,Brc1ccccc1C(=O)[C@]12[C@H](C=CC[C@H]1C(=O)c1c(C2=O)cccc1)O[Si](C)(C)C,10.14272/YAOPDSFQAAPOEP-WXVUKLJWSA-N.1,https://dx.doi.org/10.14272/YAOPDSFQAAPOEP-WXVUKLJWSA-N.1
,,,JB-115,Brc1ccccc1C(=O)[C@]12[C@@H](C=CC[C@H]1C(=O)c1c(C2=O)cccc1)O[Si](C)(C)C,10.14272/YAOPDSFQAAPOEP-NRYAXDJKSA-N.1,https://dx.doi.org/10.14272/YAOPDSFQAAPOEP-NRYAXDJKSA-N.1
,,,JB-120,Ic1ccccc1C(=O)[C@]12[C@@H](O[Si](C)(C)C)C(=CC[C@H]1C(=O)c1c(C2=O)cccc1)C,10.14272/WPGXNUFGNKCCCZ-LQGLAIQGSA-N.1,https://dx.doi.org/10.14272/WPGXNUFGNKCCCZ-LQGLAIQGSA-N.1
,,,JB-121,Ic1ccccc1C(=O)[C@]12[C@H](O[Si](C)(C)C)C(=CC[C@H]1C(=O)c1c(C2=O)cccc1)C,10.14272/WPGXNUFGNKCCCZ-OWAUWMPXSA-N.1,https://dx.doi.org/10.14272/WPGXNUFGNKCCCZ-OWAUWMPXSA-N.1
,,,JB-125,Brc1ccccc1C(=O)[C@]12CC=C(C[C@H]1C(=O)c1c(C2=O)cccc1)O[Si](C(C)(C)C)(c1ccccc1)c1ccccc1,10.14272/FOIXCRBFVLPZHR-DWEWYUIOSA-N.1,https://dx.doi.org/10.14272/FOIXCRBFVLPZHR-DWEWYUIOSA-N.1
,,,JB-129,CC1=C(C)C[C@]2([C@@H](C1)C(=O)c1ccccc1C2=O)C(=O)c1cc(O)c(cc1Br)O,10.14272/GNLDMLVTJDNLDD-QMHKHESXSA-N.1,https://dx.doi.org/10.14272/GNLDMLVTJDNLDD-QMHKHESXSA-N.1
,,,JB-133,CC(=O)Nc1ccc(c(c1)C(=O)[C@]12CC=C(C[C@H]1C(=O)c1c(C2=O)cccc1)C)Br,10.14272/YMLGBYYTIHVWRB-YADARESESA-N.1,https://dx.doi.org/10.14272/YMLGBYYTIHVWRB-YADARESESA-N.1
,,,JB-134,CC(=O)Nc1ccc(c(c1)C(=O)C1=CC(=O)c2c(C1=O)cccc2)Br,,
,,,JB-137,CC1=CC[C@]2([C@@H](C1)C(=O)c1c(C2=O)cccc1)C(=O)c1cc(ccc1Br)NC(=O)C(F)(F)F,10.14272/CYVQCLLXOPONSH-GAJHUEQPSA-N.1,https://dx.doi.org/10.14272/CYVQCLLXOPONSH-GAJHUEQPSA-N.1
,,,JB-138,O=C(C(F)(F)F)Nc1ccc(c(c1)C(=O)C1=CC(=O)c2c(C1=O)cccc2)Br,,
,,,JB-141,COC1(OC)CCC2(C(C1)C(=O)c1c(C2=O)cccc1)C(=O)c1ccccc1I,10.14272/UXHJHTBPRQFFKM-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/UXHJHTBPRQFFKM-UHFFFAOYSA-N.1
,,,JB-142,Ic1ccccc1C(=O)C12CC=C(CC1C(=O)c1c(C2=O)cccc1)O[Si](C(C)(C)C)(c1ccccc1)c1ccccc1,,
,,,JB-145,COc1cc(c(cc1OC)Br)C(=O)[C@]12CC=C(C[C@H]1C(=O)c1c(C2=O)cccc1)C,10.14272/PWQZDRACEZLJRD-BXKMTCNYSA-N.1,https://dx.doi.org/10.14272/PWQZDRACEZLJRD-BXKMTCNYSA-N.1
,,,JB-150,Brc1ccccc1C(=O)[C@]12[C@H](O[Si](C(C)(C)C)(C)C)C(=CC[C@H]1C(=O)c1c(C2=O)cccc1)C,10.14272/DEPAQXNGCWJTSC-OEQAEZTDSA-N.1,https://dx.doi.org/10.14272/DEPAQXNGCWJTSC-OEQAEZTDSA-N.1
,,,JB-151,Brc1ccccc1C(=O)[C@]12[C@@H](O[Si](C(C)(C)C)(C)C)C(=CC[C@H]1C(=O)c1c(C2=O)cccc1)C,10.14272/DEPAQXNGCWJTSC-PTJQVGQKSA-N.1,https://dx.doi.org/10.14272/DEPAQXNGCWJTSC-PTJQVGQKSA-N.1
,,,JB-155,COc1ccc(c(c1)C(=O)[C@]12CC=C(C[C@H]1C(=O)c1c(C2=O)cccc1)C)Br,10.14272/XQBNRFKTLBHETJ-FDDCHVKYSA-N.1,https://dx.doi.org/10.14272/XQBNRFKTLBHETJ-FDDCHVKYSA-N.1
,,,JB-156,COc1ccc(c(c1)C(=O)C1=CC(=O)c2c(C1=O)cccc2)Br,,
,,,JB-160,COc1ccc(c(c1)C(=O)[C@]12[C@@H](C=CC[C@H]1C(=O)c1c(C2=O)cccc1)O[Si](C)(C)C)Br,10.14272/SQYADLIMGXTCAJ-HWHXTQLESA-N.1,https://dx.doi.org/10.14272/SQYADLIMGXTCAJ-HWHXTQLESA-N.1
,,,JB-161,COc1ccc(c(c1)C(=O)[C@]12[C@H](C=CC[C@H]1C(=O)c1c(C2=O)cccc1)O[Si](C)(C)C)Br,10.14272/SQYADLIMGXTCAJ-OWHZGTRUSA-N.1,https://dx.doi.org/10.14272/SQYADLIMGXTCAJ-OWHZGTRUSA-N.1
,,,JB-166,O=C(C(F)(F)F)Nc1ccc(c(c1)C(=O)[C@]12[C@H](C=CC[C@H]1C(=O)c1c(C2=O)cccc1)O[Si](C)(C)C)Br,10.14272/JXKJABRIOCCTBF-KHOMTPLRSA-N.1,https://dx.doi.org/10.14272/JXKJABRIOCCTBF-KHOMTPLRSA-N.1
,,,JB-167,O=C(C(F)(F)F)Nc1ccc(c(c1)C(=O)C12CC=CC(C1C(=O)c1c(C2=O)cccc1)O[Si](C)(C)C)Br,10.14272/UANPLCCLSMJGEJ-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/UANPLCCLSMJGEJ-UHFFFAOYSA-N.1
,,,JB-171,Ic1ccccc1C(=O)[C@]12CC=CC[C@H]1C(=O)c1c(C2=O)cccc1,10.14272/TZBXDZKIGZSTDC-HRAATJIYSA-N.1,https://dx.doi.org/10.14272/TZBXDZKIGZSTDC-HRAATJIYSA-N.1
,,,JB-176,Ic1ccccc1C(=O)[C@]12[C@H](C=CC[C@H]1C(=O)c1c(C2=O)cccc1)O[Si](C)(C)C,10.14272/FVQHZGAWAUTKBW-WXVUKLJWSA-N.1,https://dx.doi.org/10.14272/FVQHZGAWAUTKBW-WXVUKLJWSA-N.1
,,,JB-177,Ic1ccccc1C(=O)[C@]12[C@@H](C=CC[C@H]1C(=O)c1c(C2=O)cccc1)O[Si](C)(C)C,10.14272/FVQHZGAWAUTKBW-NRYAXDJKSA-N.1,https://dx.doi.org/10.14272/FVQHZGAWAUTKBW-NRYAXDJKSA-N.1
,,,JB-183,Ic1ccccc1C(=O)[C@]12[C@H](O[Si](C(C)(C)C)(C)C)C(=CC[C@H]1C(=O)c1c(C2=O)cccc1)C,10.14272/POVDWLXJRBXEJQ-OEQAEZTDSA-N.1,https://dx.doi.org/10.14272/POVDWLXJRBXEJQ-OEQAEZTDSA-N.1
,,,JB-184,Ic1ccccc1C(=O)[C@]12[C@@H](O[Si](C(C)(C)C)(C)C)C(=CC[C@H]1C(=O)c1c(C2=O)cccc1)C,10.14272/POVDWLXJRBXEJQ-PTJQVGQKSA-N.1,https://dx.doi.org/10.14272/POVDWLXJRBXEJQ-PTJQVGQKSA-N.1
,,,JB-185,C=C/C(=C/O[Si](C(C)(C)C)(C)C)/C,,
,,,JB-189,O=C1c2ccccc2C(=O)[C@]23C1=CC[C@H](C2)c1c(C3=O)cccc1,10.14272/IKYAJDXLFUIGJJ-GTJPDFRWSA-N.1,https://dx.doi.org/10.14272/IKYAJDXLFUIGJJ-GTJPDFRWSA-N.1
,,,JB-3,CC#CCOS(=O)(=O)c1ccc(cc1)C,10.14272/HGZKJNHJABSJTC-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/HGZKJNHJABSJTC-UHFFFAOYSA-N.1
,,,JB-33,COc1c(cc(c2c1cccc2)OC)C(=O)c1ccccc1I,10.14272/VIFKGORYWDYOJX-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/VIFKGORYWDYOJX-UHFFFAOYSA-N.1
,,,JB-34,OC(=O)c1ccccc1I,,
,,,JB-35,COc1ccc(c2c1cccc2)OC,,
,,,JB-38,COc1c(cc(c2c1cccc2)OC)C(=O)c1ccccc1Br,10.14272/BLDZZLLBERMLIR-UHFFFAOYSA-N.2,https://dx.doi.org/10.14272/BLDZZLLBERMLIR-UHFFFAOYSA-N.2
,,,JB-39,OC(=O)c1ccccc1Br,,
,,,JB-4,CC#CCO,,
,,,JB-43,COc1c(cc(c2c1cccc2)OC)C(=O)c1cc(OC)ccc1Br,10.14272/ISSAVWGYAUZPDS-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/ISSAVWGYAUZPDS-UHFFFAOYSA-N.1
,,,JB-47,COc1cc(c(cc1OC)Br)C(=O)c1cc(OC)c2c(c1OC)cccc2,10.14272/ANVMBMPZHQGFLK-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/ANVMBMPZHQGFLK-UHFFFAOYSA-N.1
,,,JB-49,COc1cc(C(=O)O)c(cc1OC)Br,,
,,,JB-52,COc1c(cc(c2c1cccc2)OC)C(=O)c1cc(ccc1Br)NC(=O)C,10.14272/OPAWPZCMGGZOAK-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/OPAWPZCMGGZOAK-UHFFFAOYSA-N.1
,,,JB-56,COc1c(cc(c2c1cccc2)OC)C(=O)c1cc(ccc1Br)NC(=O)C(F)(F)F,10.14272/IOGOYECUJCGPGG-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/IOGOYECUJCGPGG-UHFFFAOYSA-N.1
,,,JB-57,Nc1ccc(c(c1)C(=O)O)Br,,
,,,JB-79,COc1ccc(c(c1)C(=O)C12CC(=C(CC1C(=O)c1c(C2=O)cccc1)C)C)Br,10.14272/UKTGPOJWCWJQMV-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/UKTGPOJWCWJQMV-UHFFFAOYSA-N.1
,,,JB-81,COc1cc(c(cc1OC)Br)C(=O)C12CC(=C(CC1C(=O)c1c(C2=O)cccc1)C)C,10.14272/FDOSUKYERHQQQO-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/FDOSUKYERHQQQO-UHFFFAOYSA-N.1
,,,JB-83,CC1=C(C)CC2(C(C1)C(=O)c1ccccc1C2=O)C(=O)c1ccccc1Br,10.14272/VQHSHKAJCSLGOP-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/VQHSHKAJCSLGOP-UHFFFAOYSA-N.1
,,,JB-85,CC(=O)Nc1ccc(c(c1)C(=O)C12CC(=C(CC1C(=O)c1c(C2=O)cccc1)C)C)Br,10.14272/BBXGNCLCSRWQFG-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/BBXGNCLCSRWQFG-UHFFFAOYSA-N.1
,,,JB-87,O=C(C(F)(F)F)Nc1ccc(c(c1)C(=O)C12CC(=C(CC1C(=O)c1c(C2=O)cccc1)C)C)Br,10.14272/LWPRQCGBQORNHS-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/LWPRQCGBQORNHS-UHFFFAOYSA-N.1
,,,JB-89,CC1=C(C)C[C@]2([C@@H](C1)C(=O)c1ccccc1C2=O)C(=O)c1ccccc1I,10.14272/BJHRMKGCWPVAHU-FDDCHVKYSA-N.1,https://dx.doi.org/10.14272/BJHRMKGCWPVAHU-FDDCHVKYSA-N.1
,,,JB-92,O=C1c2ccccc2C(=O)[C@@]2([C@H]1CC(=CC2)O[Si](C(C)C)(C(C)C)C(C)C)C(=O)c1ccccc1I,10.14272/GYGDJDFWRCPCEJ-SETSBSEESA-N.1,https://dx.doi.org/10.14272/GYGDJDFWRCPCEJ-SETSBSEESA-N.1
,,,JB-93,Ic1ccccc1C(=O)[C@]12CC=C(C[C@H]1C(=O)c1c(C2=O)cccc1)O[Si](C(C)(C)C)(c1ccccc1)c1ccccc1,10.14272/VGCVCLYBTDPLCW-DWEWYUIOSA-N.1,https://dx.doi.org/10.14272/VGCVCLYBTDPLCW-DWEWYUIOSA-N.1
,,,JB-95,COc1ccc(c(c1)C(=O)O)Br,,
,,,JB-96,CC(=O)Nc1ccc(c(c1)C(=O)O)Br,,
,,,JB-97,Brc1ccccc1C(=O)[C@]12CC=CC[C@H]1C(=O)c1c(C2=O)cccc1,10.14272/BGJIBRAFUHBOIH-HRAATJIYSA-N.1,https://dx.doi.org/10.14272/BGJIBRAFUHBOIH-HRAATJIYSA-N.1
,,,JEW-10,COc1ccc(cc1)/N=N/c1cc(ccc1c1ccc(cc1)C(=O)OC)C(=O)OC,10.14272/PYNSCBTWORIUPC-OCOZRVBESA-N.1,https://dx.doi.org/10.14272/PYNSCBTWORIUPC-OCOZRVBESA-N.1
,,,JEW-12,COC(=O)c1ccc(c(c1)/N=N/c1ccccc1I)c1ccc(cc1)C(=O)OC,10.14272/DDVAJMREVMAJPA-OCOZRVBESA-N.1,https://dx.doi.org/10.14272/DDVAJMREVMAJPA-OCOZRVBESA-N.1
,,,JEW-14,COC(=O)c1ccc(c(c1)/N=N/c1cccc(c1)I)c1ccc(cc1)C(=O)OC,10.14272/MXWPJOYSNQNCMI-OCOZRVBESA-N.1,https://dx.doi.org/10.14272/MXWPJOYSNQNCMI-OCOZRVBESA-N.1
,,,JEW-16,COC(=O)c1ccc(c(c1)/N=N/c1ccccc1Br)c1ccc(cc1)C(=O)OC,10.14272/GZZPSKGGHFEWJW-OCOZRVBESA-N.1,https://dx.doi.org/10.14272/GZZPSKGGHFEWJW-OCOZRVBESA-N.1
,,,JEW-18,COC(=O)c1ccc(c(c1)/N=N/c1ccccc1Cl)c1ccc(cc1)C(=O)OC,10.14272/KKCNYVPRKVNHJG-OCOZRVBESA-N.1,https://dx.doi.org/10.14272/KKCNYVPRKVNHJG-OCOZRVBESA-N.1
,,,JEW-2,COC(=O)c1ccc(c(c1)/N=N/c1ccc(cc1)I)c1ccc(cc1)C(=O)OC,10.14272/XHGHMVVGJOLVJP-OCOZRVBESA-N.1,https://dx.doi.org/10.14272/XHGHMVVGJOLVJP-OCOZRVBESA-N.1
,,,JEW-20,COC(=O)c1ccc(c(c1)/N=N/c1cccc(c1)Cl)c1ccc(cc1)C(=O)OC,10.14272/YCQRLSZUDSSPRD-OCOZRVBESA-N.1,https://dx.doi.org/10.14272/YCQRLSZUDSSPRD-OCOZRVBESA-N.1
,,,JEW-22,COC(=O)c1ccc(c(c1)/N=N/c1cccc(c1)Br)c1ccc(cc1)C(=O)OC,10.14272/WYSBGBKANOAHFR-OCOZRVBESA-N.1,https://dx.doi.org/10.14272/WYSBGBKANOAHFR-OCOZRVBESA-N.1
,,,JEW-24,COC(=O)c1ccc(c(c1)/N=N/c1ccc(cc1)Br)c1ccc(cc1)C(=O)OC,10.14272/AHVHOQYOYHQYDL-OCOZRVBESA-N.1,https://dx.doi.org/10.14272/AHVHOQYOYHQYDL-OCOZRVBESA-N.1
,,,JEW-26,COC(=O)c1ccc(c(c1)/N=N/c1ccccc1[N+](=O)[O-])c1ccc(cc1)C(=O)OC,10.14272/MIMQYKWERRPGSK-WCWDXBQESA-N.1,https://dx.doi.org/10.14272/MIMQYKWERRPGSK-WCWDXBQESA-N.1
,,,JEW-28,OC(=O)c1ccc(c(c1)/N=N/c1ccccc1I)c1ccc(cc1)C(=O)O,10.14272/FWUGMSWHSVFDDB-GHVJWSGMSA-N.1,https://dx.doi.org/10.14272/FWUGMSWHSVFDDB-GHVJWSGMSA-N.1
,,,JEW-30,Ic1cccc(c1)/N=N/c1cc(ccc1c1ccc(cc1)C(=O)O)C(=O)O,10.14272/DVTRUYUAPTZKBW-GHVJWSGMSA-N.1,https://dx.doi.org/10.14272/DVTRUYUAPTZKBW-GHVJWSGMSA-N.1
,,,JEW-4,COC(=O)c1ccc(c(c1)/N=N/c1ccccc1C(F)(F)F)c1ccc(cc1)C(=O)OC,10.14272/HIDIESMGJMTBDP-BYYHNAKLSA-N.1,https://dx.doi.org/10.14272/HIDIESMGJMTBDP-BYYHNAKLSA-N.1
,,,JEW-45,Clc1ccc(cc1)/N=N/c1cc(ccc1c1ccc(cc1)C(=O)O)C(=O)O,10.14272/IRLRFFNCEJWNJF-GHVJWSGMSA-N.1,https://dx.doi.org/10.14272/IRLRFFNCEJWNJF-GHVJWSGMSA-N.1
,,,JEW-46,OC(=O)c1ccc(c(c1)/N=N/c1ccccc1F)c1ccc(cc1)C(=O)O,10.14272/BRUBVLLMKSNTDW-GHVJWSGMSA-N.1,https://dx.doi.org/10.14272/BRUBVLLMKSNTDW-GHVJWSGMSA-N.1
,,,JEW-47,OC(=O)c1ccc(c(c1)/N=N/c1ccccc1[N+](=O)[O-])c1ccc(cc1)C(=O)O,10.14272/BEBLRQMATVBYRZ-QURGRASLSA-N.1,https://dx.doi.org/10.14272/BEBLRQMATVBYRZ-QURGRASLSA-N.1
,,,JEW-48,Clc1cccc(c1)/N=N/c1cc(ccc1c1ccc(cc1)C(=O)O)C(=O)O,10.14272/APQLRCLETLLPAN-GHVJWSGMSA-N.1,https://dx.doi.org/10.14272/APQLRCLETLLPAN-GHVJWSGMSA-N.1
,,,JEW-49,OC(=O)c1ccc(c(c1)/N=N/c1ccccc1Cl)c1ccc(cc1)C(=O)O,10.14272/MZTWJEOSKWZEIV-GHVJWSGMSA-N.1,https://dx.doi.org/10.14272/MZTWJEOSKWZEIV-GHVJWSGMSA-N.1
,,,JEW-50,Cc1cc(C)cc(c1)/N=N/c1cc(ccc1c1ccc(cc1)C(=O)O)C(=O)O,10.14272/AIEMMDHYHQVEGS-WCWDXBQESA-N.1,https://dx.doi.org/10.14272/AIEMMDHYHQVEGS-WCWDXBQESA-N.1
,,,JEW-51,Fc1ccc(cc1)/N=N/c1cc(ccc1c1ccc(cc1)C(=O)O)C(=O)O,10.14272/XJOCVOJTZFLEJH-GHVJWSGMSA-N.1,https://dx.doi.org/10.14272/XJOCVOJTZFLEJH-GHVJWSGMSA-N.1
,,,JEW-52,OC(=O)c1ccc(c(c1)/N=N/c1ccccc1Br)c1ccc(cc1)C(=O)O,10.14272/KPQLWUJGTGMGMF-GHVJWSGMSA-N.1,https://dx.doi.org/10.14272/KPQLWUJGTGMGMF-GHVJWSGMSA-N.1
,,,JEW-53,Brc1cccc(c1)/N=N/c1cc(ccc1c1ccc(cc1)C(=O)O)C(=O)O,10.14272/ASIWPQZHINVGTE-GHVJWSGMSA-N.1,https://dx.doi.org/10.14272/ASIWPQZHINVGTE-GHVJWSGMSA-N.1
,,,JEW-54,Brc1ccc(cc1)/N=N/c1cc(ccc1c1ccc(cc1)C(=O)O)C(=O)O,10.14272/WYAJMTQDHCNLQX-GHVJWSGMSA-N.1,https://dx.doi.org/10.14272/WYAJMTQDHCNLQX-GHVJWSGMSA-N.1
,,,JEW-55,COc1ccccc1/N=N/c1cc(ccc1c1ccc(cc1)C(=O)O)C(=O)O,10.14272/ZFEUTGGAMVWGIM-GHVJWSGMSA-N.1,https://dx.doi.org/10.14272/ZFEUTGGAMVWGIM-GHVJWSGMSA-N.1
,,,JEW-56,COc1ccc(cc1)/N=N/c1cc(ccc1c1ccc(cc1)C(=O)O)C(=O)O,10.14272/ILUYOFIQUXMBTI-GHVJWSGMSA-N.1,https://dx.doi.org/10.14272/ILUYOFIQUXMBTI-GHVJWSGMSA-N.1
,,,JEW-58,COC(=O)c1ccc(c(c1)/N=N/c1ccc(cc1)Cl)c1ccc(cc1)C(=O)OC,10.14272/NOEDFIUINNDGSY-OCOZRVBESA-N.1,https://dx.doi.org/10.14272/NOEDFIUINNDGSY-OCOZRVBESA-N.1
,,,JEW-6,COC(=O)c1ccc(c(c1)/N=N/c1cc(C)cc(c1)C)c1ccc(cc1)C(=O)OC,10.14272/WBYJCLBFMQWPSQ-OCEACIFDSA-N.1,https://dx.doi.org/10.14272/WBYJCLBFMQWPSQ-OCEACIFDSA-N.1
,,,JEW-60,COC(=O)c1ccc(c(c1)/N=N/c1ccc(cc1)F)c1ccc(cc1)C(=O)OC,10.14272/ASJIEAFMTIGFLR-OCOZRVBESA-N.1,https://dx.doi.org/10.14272/ASJIEAFMTIGFLR-OCOZRVBESA-N.1
,,,JEW-62,Ic1ccc(cc1)/N=N/c1cc(ccc1c1ccc(cc1)C(=O)O)C(=O)O,10.14272/ITWUUQFTKOWATK-GHVJWSGMSA-N.1,https://dx.doi.org/10.14272/ITWUUQFTKOWATK-GHVJWSGMSA-N.1
,,,JEW-64,OC(=O)c1ccc(c(c1)/N=N/c1ccccc1C(F)(F)F)c1ccc(cc1)C(=O)O,10.14272/HEXMLLSEKCMAHU-OCEACIFDSA-N.1,https://dx.doi.org/10.14272/HEXMLLSEKCMAHU-OCEACIFDSA-N.1
,,,JEW-66,COC(=O)c1ccc(c(c1)/N=N/c1ccccc1F)c1ccc(cc1)C(=O)OC,10.14272/BAPAEQFHSFXKPD-OCOZRVBESA-N.1,https://dx.doi.org/10.14272/BAPAEQFHSFXKPD-OCOZRVBESA-N.1
,,,JEW-8,COC(=O)c1ccc(c(c1)/N=N/c1ccccc1OC)c1ccc(cc1)C(=O)OC,10.14272/YBFJGMUBOOFOON-OCOZRVBESA-N.1,https://dx.doi.org/10.14272/YBFJGMUBOOFOON-OCOZRVBESA-N.1
,,,JK-13,COC(=O)c1ccc(cn1)C(=O)OC,10.14272/TUGSJNQAIMFEDY-UHFFFAOYSA-N,https://dx.doi.org/10.14272/TUGSJNQAIMFEDY-UHFFFAOYSA-N
,,,JK-15,OCc1ccc(cn1)CO,10.14272/RSJLUZSZKJXUFJ-UHFFFAOYSA-N,https://dx.doi.org/10.14272/RSJLUZSZKJXUFJ-UHFFFAOYSA-N
,,,JK-17,BrCc1ccc(cn1)CBr,10.14272/MGVHOGFNAQGWFN-UHFFFAOYSA-N,https://dx.doi.org/10.14272/MGVHOGFNAQGWFN-UHFFFAOYSA-N
,,,JK-19,c1cc2ccc1CCc1ccc(CC2)cn1,10.14272/OOXXFNWVXVGVGF-UHFFFAOYSA-N,https://dx.doi.org/10.14272/OOXXFNWVXVGVGF-UHFFFAOYSA-N
,,,JK-21,S1Cc2ccc(cc2)CSCc2ccc(C1)cn2,10.14272/BAXAMMQJEIFHAB-UHFFFAOYSA-N,https://dx.doi.org/10.14272/BAXAMMQJEIFHAB-UHFFFAOYSA-N
,,,JMB-100,COc1ccc(cc1)P(c1ccccn1)c1ccc(cc1)OC,,
,,,JMB-103,c1ccc(cc1)P(c1ccccc1)c1ccccc1.c1ccc(cc1)P(c1ccccc1)c1ccccc1.COc1ccc(cc1)P(c1nccc(c1)C)c1ccc(cc1)OC.[Cu]I.[Cu]I,10.14272/XOOGHTUYTZAYAA-UHFFFAOYSA-L.1,https://dx.doi.org/10.14272/XOOGHTUYTZAYAA-UHFFFAOYSA-L.1
,,,JMB-104,COc1ccc(cc1)P(c1nccc(c1)C)c1ccc(cc1)OC,,
